Date,Time,Location,Vehicle_Count,Average_Speed,Congestion_Level,Weather
2025-01-04,8:15,Kalanki,45,6.4,Medium,Fog
2025-01-21,9:15,Koteshwor,191,34.2,High,Clear
2025-02-01,9:45,Kalanki,102,14.1,Low,Fog
2025-01-20,14:30,Chabahil,101,35.9,Medium,Clear
2025-03-05,10:00,Chabahil,46,41.7,Low,Clear
2025-01-06,15:30,Lalitpur,99,47.9,Low,Rain
2025-02-16,13:15,Baneshwor,105,34.4,High,Cloudy
2025-03-07,12:15,Lalitpur,417,31.0,High,Clear
2025-01-16,15:30,Ratnapark,103,36.9,Low,Cloudy
2025-04-27,14:30,Chabahil,54,37.2,Low,Cloudy
2025-04-07,15:00,Lalitpur,45,38.7,Medium,Clear
2025-01-06,14:30,Lalitpur,211,35.8,High,Fog
2025-02-05,9:00,Lalitpur,97,34.5,Low,Rain
2025-02-15,10:00,Lalitpur,105,36.7,Medium,Clear
2025-03-08,9:30,Koteshwor,53,36.7,High,Cloudy
2025-02-10,9:30,Ratnapark,49,38.3,Medium,Rain
2025-01-23,10:00,Chabahil,857,53.9,Low,Clear
2025-03-22,8:45,Kalanki,409,34.7,Low,Rain
2025-01-15,15:30,Ratnapark,103,33.6,Low,Cloudy
2025-04-03,12:30,Bhaktapur,103,36.1,High,Cloudy
2025-01-16,11:00,Chabahil,114,31.9,High,Rain
2025-01-25,12:30,Maharajgunj,53,36.6,Medium,Fog
2025-01-25,13:15,Bhaktapur,98,22.2,High,Fog
2025-05-01,10:00,Bhaktapur,100,55.2,Low,Rain
2025-01-22,11:30,Chabahil,99,35.3,High,Cloudy
2025-02-01,10:15,Koteshwor,99,38.1,Medium,Rain
2025-02-09,15:00,Koteshwor,98,36.7,High,Clear
2025-01-17,12:30,Baneshwor,342,58.8,High,Rain
2025-01-01,10:45,Maharajgunj,50,51.8,Medium,Clear
2025-04-13,8:45,Koteshwor,53,33.2,Medium,Cloudy
2025-04-09,10:30,Maharajgunj,45,28.1,Medium,Cloudy
2025-03-13,11:45,Koteshwor,299,33.0,Low,Clear
2025-03-18,9:15,Koteshwor,100,36.2,Low,Rain
2025-02-12,15:00,Koteshwor,97,37.6,High,Clear
2025-04-23,10:30,Bhaktapur,306,33.2,High,Clear
2025-04-01,13:45,Lalitpur,48,27.6,High,Fog
2025-04-16,15:00,Kalanki,193,35.0,High,Cloudy
2025-03-22,14:15,Maharajgunj,454,36.8,High,Rain
2025-02-06,9:15,Chabahil,97,38.2,High,Cloudy
2025-05-05,10:45,Ratnapark,46,31.6,Medium,Rain
2025-04-21,11:00,Lalitpur,824,34.4,Low,Cloudy
2025-03-29,8:45,Maharajgunj,104,34.5,High,Fog
2025-03-24,14:00,Ratnapark,552,32.2,Low,Fog
2025-01-22,8:45,Bhaktapur,105,34.0,High,Fog
2025-03-04,9:45,Koteshwor,52,26.9,High,Clear
2025-02-22,9:30,Bhaktapur,47,6.4,High,Rain
2025-04-13,9:15,Ratnapark,51,31.9,Medium,Fog
2025-01-17,12:15,Kalanki,102,40.7,Low,Rain
2025-05-04,11:15,Bhaktapur,97,35.5,Low,Clear
2025-02-20,15:00,Kalanki,96,35.2,High,Cloudy
2025-04-15,11:30,Kalanki,665,53.8,Medium,Rain
2025-02-04,9:45,Chabahil,47,35.5,Low,Fog
2025-01-25,15:30,Lalitpur,825,3.7,High,Fog
2025-01-07,8:45,Chabahil,45,31.2,High,Cloudy
2025-03-04,10:00,Chabahil,50,40.9,Low,Clear
2025-03-30,8:30,Lalitpur,53,34.6,High,Clear
2025-04-10,12:00,Lalitpur,47,38.9,High,Rain
2025-03-09,9:15,Baneshwor,51,53.7,Medium,Fog
2025-04-23,14:30,Bhaktapur,100,37.2,High,Rain
2025-04-18,9:00,Bhaktapur,52,52.7,Low,Fog
2025-04-29,12:30,Chabahil,47,8.8,Medium,Rain
2025-02-24,13:30,Ratnapark,47,37.2,Low,Clear
2025-03-12,11:45,Koteshwor,48,59.3,High,Rain
2025-04-21,11:30,Baneshwor,928,37.6,Low,Rain
2025-03-10,8:15,Bhaktapur,202,40.9,Medium,Fog
2025-04-28,8:30,Maharajgunj,105,34.9,Low,Rain
2025-04-21,8:30,Kalanki,48,49.6,Low,Fog
2025-01-04,13:45,Lalitpur,100,34.5,High,Clear
2025-03-30,11:15,Bhaktapur,293,2.8,High,Cloudy
2025-01-03,13:00,Baneshwor,105,45.6,Medium,Cloudy
2025-02-13,12:45,Lalitpur,102,42.0,Medium,Clear
2025-04-13,14:00,Lalitpur,49,40.4,Low,Rain
2025-03-10,15:30,Koteshwor,49,5.3,High,Cloudy
2025-02-22,14:45,Baneshwor,50,32.3,Medium,Rain
2025-03-29,10:45,Lalitpur,104,35.7,Medium,Fog
2025-04-25,14:30,Bhaktapur,51,37.8,Low,Cloudy
2025-03-05,9:15,Maharajgunj,54,34.0,Low,Fog
2025-01-22,9:30,Baneshwor,763,8.4,Low,Cloudy
2025-01-15,9:00,Koteshwor,932,36.4,High,Rain
2025-02-17,13:15,Lalitpur,278,35.4,Medium,Rain
2025-04-20,13:45,Lalitpur,601,35.0,Low,Rain
2025-04-16,8:45,Koteshwor,99,33.2,Medium,Rain
2025-04-05,10:15,Maharajgunj,49,30.4,Medium,Clear
2025-04-21,11:00,Lalitpur,824,32.8,Low,Cloudy
2025-01-08,11:15,Bhaktapur,101,34.2,High,Rain
2025-03-27,14:45,Baneshwor,148,37.2,Medium,Fog
2025-04-02,9:30,Bhaktapur,259,34.8,High,Clear
2025-03-16,8:15,Lalitpur,45,0.0,Low,Clear
2025-01-26,11:15,Ratnapark,328,17.2,High,Cloudy
2025-01-18,9:00,Maharajgunj,97,8.3,Low,Cloudy
2025-01-19,15:00,Koteshwor,97,37.7,Medium,Fog
2025-02-09,13:45,Bhaktapur,51,37.1,Medium,Cloudy
2025-03-17,9:15,Koteshwor,105,35.2,Low,Rain
2025-02-13,11:45,Baneshwor,104,44.0,High,Fog
2025-02-08,13:30,Maharajgunj,48,34.3,Medium,Clear
2025-04-01,10:45,Lalitpur,102,38.9,High,Rain
2025-03-31,8:30,Lalitpur,55,35.2,High,Clear
2025-04-19,15:00,Lalitpur,103,31.9,Low,Cloudy
2025-04-15,13:15,Ratnapark,736,34.9,Low,Rain
2025-01-09,15:15,Bhaktapur,49,18.7,Low,Clear
2025-02-26,8:15,Baneshwor,559,33.5,High,Fog
2025-03-19,14:15,Lalitpur,698,30.4,High,Rain
2025-01-27,11:00,Ratnapark,624,35.2,High,Fog
2025-01-08,10:45,Maharajgunj,105,12.4,Low,Rain
2025-03-15,10:45,Lalitpur,54,33.4,Medium,Rain
2025-03-23,11:30,Lalitpur,48,34.3,High,Rain
2025-01-01,12:45,Koteshwor,52,34.7,Low,Fog
2025-01-15,11:15,Maharajgunj,812,35.0,Low,Rain
2025-01-24,9:30,Chabahil,105,3.2,Low,Rain
2025-04-11,13:00,Baneshwor,802,10.6,High,Rain
2025-04-23,15:00,Bhaktapur,966,0.0,Low,Cloudy
2025-04-25,15:00,Ratnapark,100,17.6,Low,Rain
2025-02-15,15:15,Lalitpur,105,29.3,Medium,Rain
2025-01-09,8:00,Chabahil,442,29.4,Low,Fog
2025-04-26,14:30,Bhaktapur,102,36.8,High,Rain
2025-04-18,15:30,Baneshwor,103,32.9,Low,Cloudy
2025-05-04,11:30,Bhaktapur,448,36.4,Medium,Fog
2025-04-17,11:00,Baneshwor,52,37.3,Medium,Fog
2025-03-28,14:15,Chabahil,47,8.4,Low,Fog
2025-02-03,14:15,Maharajgunj,98,34.7,Medium,Clear
2025-02-19,10:00,Koteshwor,105,29.2,Low,Rain
2025-03-25,14:30,Baneshwor,98,34.8,Low,Cloudy
2025-01-18,9:45,Ratnapark,105,8.0,High,Clear
2025-03-31,8:00,Ratnapark,607,3.0,High,Fog
2025-03-29,12:00,Maharajgunj,596,38.8,Low,Clear
2025-03-26,13:45,Baneshwor,747,35.6,Low,Rain
2025-01-12,12:30,Baneshwor,399,22.3,Low,Clear
2025-04-21,8:30,Bhaktapur,877,37.9,Medium,Rain
2025-04-11,15:15,Bhaktapur,52,31.4,Medium,Rain
2025-03-22,12:30,Lalitpur,45,32.5,High,Cloudy
2025-01-06,11:45,Maharajgunj,96,42.4,High,Fog
2025-05-05,8:00,Lalitpur,101,38.6,Medium,Rain
2025-02-14,12:00,Chabahil,102,35.7,High,Clear
2025-04-10,11:15,Chabahil,462,36.3,Medium,Cloudy
2025-03-03,14:00,Maharajgunj,47,35.6,High,Rain
2025-01-13,9:30,Ratnapark,51,41.1,High,Fog
2025-04-19,14:00,Bhaktapur,103,35.2,Medium,Rain
2025-04-15,14:30,Kalanki,52,35.5,High,Cloudy
2025-01-17,10:30,Baneshwor,612,35.2,High,Clear
2025-02-19,15:00,Kalanki,103,33.8,High,Cloudy
2025-05-01,15:45,Ratnapark,1002,0.9,High,Cloudy
2025-03-25,15:00,Koteshwor,47,26.5,High,Fog
2025-01-07,11:45,Maharajgunj,102,47.2,High,Fog
2025-03-25,11:00,Maharajgunj,658,8.0,Medium,Clear
2025-03-07,8:15,Chabahil,331,36.3,High,Cloudy
2025-04-07,12:00,Baneshwor,675,37.2,High,Fog
2025-04-18,9:30,Ratnapark,52,58.4,High,Clear
2025-01-15,12:45,Bhaktapur,637,59.2,High,Cloudy
2025-03-23,12:00,Ratnapark,50,7.8,Low,Cloudy
2025-01-12,10:15,Chabahil,101,32.1,High,Fog
2025-03-16,12:30,Koteshwor,105,33.3,High,Fog
2025-03-18,9:15,Bhaktapur,49,34.6,Low,Rain
2025-03-05,11:30,Kalanki,786,32.7,Low,Cloudy
2025-01-27,14:00,Koteshwor,101,45.6,Medium,Fog
2025-04-29,8:30,Ratnapark,105,35.4,Low,Fog
2025-04-27,11:00,Chabahil,97,30.7,High,Fog
2025-02-06,9:30,Maharajgunj,112,18.8,Medium,Clear
2025-01-26,10:00,Ratnapark,101,2.2,High,Clear
2025-04-01,15:15,Chabahil,45,23.1,Low,Clear
2025-03-01,12:30,Maharajgunj,906,32.0,High,Cloudy
2025-03-19,13:15,Maharajgunj,98,42.5,Low,Rain
2025-04-14,13:15,Lalitpur,468,28.5,High,Clear
2025-04-23,15:15,Lalitpur,805,39.3,Low,Fog
2025-01-30,9:30,Koteshwor,104,37.9,Low,Rain
2025-01-08,15:15,Koteshwor,50,33.5,High,Fog
2025-01-20,11:00,Maharajgunj,95,34.7,Low,Clear
2025-03-29,14:15,Chabahil,54,15.5,Low,Fog
2025-02-24,12:45,Bhaktapur,99,36.7,Low,Clear
2025-01-09,10:00,Baneshwor,51,35.1,High,Cloudy
2025-04-02,11:45,Bhaktapur,407,33.0,Medium,Clear
2025-02-06,14:45,Ratnapark,454,33.6,Medium,Clear
2025-01-31,9:45,Kalanki,102,11.0,Low,Fog
2025-01-10,14:30,Ratnapark,98,37.5,High,Fog
2025-01-08,8:00,Chabahil,448,30.9,Low,Fog
2025-01-13,10:00,Baneshwor,767,58.5,Medium,Rain
2025-04-10,13:45,Baneshwor,101,36.3,High,Cloudy
2025-03-01,15:30,Chabahil,102,34.2,Low,Fog
2025-01-29,11:15,Ratnapark,49,16.8,Low,Rain
2025-05-02,12:15,Baneshwor,53,40.1,Medium,Cloudy
2025-02-01,8:45,Bhaktapur,54,38.3,Medium,Rain
2025-03-02,14:00,Maharajgunj,48,36.6,High,Rain
2025-02-25,9:45,Koteshwor,767,33.5,Medium,Rain
2025-02-14,10:15,Maharajgunj,52,34.8,High,Fog
2025-03-14,11:30,Chabahil,95,35.1,High,Fog
2025-03-23,13:45,Maharajgunj,102,34.6,High,Rain
2025-02-08,12:30,Chabahil,49,39.9,High,Fog
2025-02-03,15:00,Koteshwor,105,34.4,High,Clear
2025-04-05,9:00,Koteshwor,45,1.2,Medium,Fog
2025-02-17,13:30,Ratnapark,48,0.0,Medium,Rain
2025-01-01,11:15,Kalanki,294,35.9,High,Clear
2025-04-08,15:15,Maharajgunj,112,37.3,Low,Rain
2025-03-09,14:30,Ratnapark,52,33.9,Low,Rain
2025-04-08,11:45,Chabahil,49,14.0,Low,Clear
2025-04-19,12:45,Ratnapark,95,18.9,High,Cloudy
2025-01-15,8:15,Ratnapark,101,35.0,High,Rain
2025-04-14,9:30,Ratnapark,45,60.4,High,Clear
2025-01-24,11:15,Baneshwor,103,39.0,High,Clear
2025-01-28,15:00,Maharajgunj,47,34.2,High,Clear
2025-04-30,13:15,Ratnapark,47,33.3,Low,Clear
2025-04-11,15:15,Maharajgunj,114,32.7,Low,Rain
2025-03-30,12:00,Maharajgunj,597,35.4,Low,Clear
2025-02-28,13:00,Lalitpur,50,36.0,Low,Fog
2025-03-19,9:15,Baneshwor,412,57.9,Medium,Rain
2025-04-13,14:45,Bhaktapur,55,36.6,Low,Rain
2025-02-14,11:15,Chabahil,466,35.9,Medium,Clear
2025-03-10,11:00,Baneshwor,95,51.1,Low,Fog
2025-01-02,15:00,Chabahil,49,19.2,High,Clear
2025-04-14,15:00,Kalanki,190,34.0,High,Cloudy
2025-02-11,14:30,Koteshwor,446,30.1,Medium,Clear
2025-04-12,12:00,Lalitpur,45,35.5,High,Rain
2025-02-01,13:15,Lalitpur,49,35.1,High,Rain
2025-03-06,9:30,Koteshwor,47,35.4,High,Cloudy
2025-04-29,10:15,Bhaktapur,867,24.0,High,Clear
2025-01-18,12:00,Kalanki,105,35.8,Medium,Cloudy
2025-03-03,8:15,Lalitpur,357,34.8,High,Cloudy
2025-04-22,13:45,Maharajgunj,698,35.1,High,Clear
2025-03-29,12:15,Lalitpur,54,32.2,High,Fog
2025-04-30,15:45,Ratnapark,999,0.0,High,Cloudy
2025-03-30,12:30,Ratnapark,99,35.1,Medium,Rain
2025-03-31,12:45,Kalanki,128,46.5,Medium,Fog
2025-02-17,10:00,Koteshwor,731,52.7,Low,Cloudy
2025-03-12,14:15,Chabahil,96,44.7,High,Rain
2025-05-04,11:15,Bhaktapur,97,35.4,Low,Clear
2025-03-31,9:15,Ratnapark,48,35.2,High,Rain
2025-02-23,12:15,Ratnapark,496,36.5,High,Clear
2025-03-23,14:15,Lalitpur,691,36.8,High,Rain
2025-02-03,13:45,Chabahil,855,36.4,Medium,Clear
2025-04-19,14:45,Chabahil,49,30.8,Low,Fog
2025-03-18,10:30,Bhaktapur,99,37.4,Low,Clear
2025-02-24,15:30,Chabahil,100,38.1,High,Cloudy
2025-01-23,10:00,Maharajgunj,842,34.0,Medium,Cloudy
2025-04-21,11:15,Maharajgunj,104,35.5,Medium,Rain
2025-01-05,12:00,Lalitpur,1002,33.2,Low,Fog
2025-03-14,10:45,Kalanki,807,31.1,Low,Clear
2025-02-07,14:45,Ratnapark,454,33.5,Medium,Clear
2025-02-23,12:15,Chabahil,106,33.9,High,Fog
2025-01-03,11:00,Baneshwor,48,34.3,Medium,Clear
2025-03-19,8:45,Kalanki,403,33.1,Low,Rain
2025-02-11,9:30,Ratnapark,49,33.5,Medium,Rain
2025-04-30,12:00,Koteshwor,102,35.0,High,Cloudy
2025-01-26,13:15,Bhaktapur,103,19.5,High,Fog
2025-03-07,12:30,Lalitpur,747,19.1,Low,Rain
2025-04-08,8:00,Baneshwor,105,36.4,Low,Rain
2025-01-07,9:45,Kalanki,47,39.8,Low,Clear
2025-04-06,10:15,Maharajgunj,45,37.3,Medium,Clear
2025-04-22,9:00,Kalanki,876,35.5,High,Clear
2025-01-10,14:00,Chabahil,689,35.8,Low,Rain
2025-04-10,14:00,Lalitpur,49,37.6,Low,Rain
2025-03-21,14:15,Ratnapark,53,32.7,Medium,Cloudy
2025-05-02,13:45,Lalitpur,104,29.0,Medium,Clear
2025-03-22,10:45,Koteshwor,617,36.6,High,Rain
2025-02-26,8:15,Kalanki,367,32.2,Medium,Clear
2025-01-17,10:45,Chabahil,48,34.5,High,Rain
2025-03-23,10:00,Kalanki,890,36.1,Medium,Cloudy
2025-05-01,8:30,Maharajgunj,95,34.4,Low,Rain
2025-01-28,9:30,Chabahil,102,4.6,Low,Rain
2025-04-20,9:00,Bhaktapur,98,34.7,Low,Cloudy
2025-03-08,11:45,Ratnapark,49,33.3,High,Clear
2025-03-25,14:15,Maharajgunj,458,37.3,High,Rain
2025-03-08,10:30,Ratnapark,206,33.0,Medium,Fog
2025-01-10,14:30,Maharajgunj,356,36.6,Low,Rain
2025-02-22,11:00,Maharajgunj,102,35.8,Low,Clear
2025-02-19,12:45,Baneshwor,101,33.1,High,Rain
2025-02-23,11:00,Maharajgunj,48,51.1,Low,Fog
2025-04-07,13:45,Lalitpur,100,0.0,Medium,Clear
2025-02-05,14:00,Lalitpur,98,30.8,Medium,Clear
2025-04-09,14:00,Ratnapark,101,32.7,Low,Rain
2025-03-30,14:15,Lalitpur,55,33.7,Medium,Fog
2025-02-19,8:00,Kalanki,95,32.6,Medium,Cloudy
2025-04-24,8:45,Koteshwor,49,7.3,High,Clear
2025-02-28,12:15,Ratnapark,104,38.2,Medium,Fog
2025-04-30,10:15,Koteshwor,104,36.1,Low,Rain
2025-01-23,13:00,Chabahil,98,20.3,High,Cloudy
2025-04-06,8:45,Baneshwor,105,11.7,Medium,Clear
2025-03-31,15:30,Maharajgunj,101,36.8,High,Fog
2025-01-13,15:30,Ratnapark,103,33.4,Low,Cloudy
2025-03-16,9:15,Ratnapark,884,14.6,Low,Rain
2025-01-15,12:45,Bhaktapur,640,56.3,High,Cloudy
2025-03-26,12:15,Lalitpur,53,33.7,High,Fog
2025-03-29,8:45,Maharajgunj,99,36.5,High,Fog
2025-01-25,11:15,Ratnapark,333,20.7,High,Cloudy
2025-04-07,12:00,Baneshwor,540,36.2,Medium,Fog
2025-01-05,14:30,Lalitpur,209,32.9,High,Fog
2025-04-12,11:45,Bhaktapur,55,34.1,High,Clear
2025-02-17,14:00,Ratnapark,55,35.3,Low,Fog
2025-03-31,13:45,Baneshwor,101,27.3,Low,Clear
2025-03-10,11:45,Koteshwor,49,58.7,High,Rain
2025-02-06,8:30,Chabahil,54,30.2,Low,Rain
2025-01-31,9:00,Baneshwor,645,33.4,Medium,Rain
2025-04-25,14:30,Bhaktapur,99,34.0,High,Rain
2025-04-23,11:15,Baneshwor,672,29.3,Medium,Clear
2025-04-13,14:45,Ratnapark,55,32.2,High,Rain
2025-02-03,11:30,Koteshwor,286,36.3,High,Clear
2025-04-27,9:00,Kalanki,103,35.1,Medium,Cloudy
2025-01-07,13:00,Lalitpur,50,38.1,High,Clear
2025-03-17,11:45,Koteshwor,877,44.1,Medium,Fog
2025-04-24,10:00,Koteshwor,46,57.9,High,Cloudy
2025-04-04,13:45,Lalitpur,97,0.6,Medium,Clear
2025-02-13,11:45,Baneshwor,96,47.1,High,Fog
2025-02-22,12:15,Chabahil,100,29.7,High,Fog
2025-04-03,10:45,Bhaktapur,50,32.2,High,Clear
2025-01-02,12:30,Kalanki,907,35.2,Low,Cloudy
2025-01-26,8:15,Lalitpur,939,36.2,High,Fog
2025-03-21,13:45,Maharajgunj,96,35.6,High,Rain
2025-02-20,11:15,Maharajgunj,49,13.2,Low,Clear
2025-02-28,11:30,Baneshwor,991,50.9,Low,Fog
2025-01-29,12:15,Kalanki,48,38.0,Low,Fog
2025-04-30,14:45,Ratnapark,548,7.9,High,Clear
2025-01-08,15:15,Koteshwor,46,37.0,High,Fog
2025-02-04,10:00,Kalanki,97,33.9,Medium,Clear
2025-03-01,11:45,Koteshwor,725,37.2,Medium,Fog
2025-04-16,13:00,Maharajgunj,53,49.3,High,Cloudy
2025-04-07,9:15,Koteshwor,48,36.0,High,Cloudy
2025-04-07,10:30,Maharajgunj,45,27.7,Medium,Cloudy
2025-02-20,13:30,Bhaktapur,95,34.8,High,Rain
2025-03-13,14:00,Chabahil,880,33.3,Medium,Clear
2025-04-22,12:00,Ratnapark,51,34.8,Medium,Clear
2025-03-08,8:15,Bhaktapur,195,45.0,Medium,Fog
2025-02-15,15:00,Ratnapark,53,34.1,Low,Rain
2025-01-19,10:00,Baneshwor,103,44.8,Low,Cloudy
2025-04-29,8:30,Ratnapark,99,36.5,Low,Fog
2025-01-07,14:30,Ratnapark,97,34.4,High,Fog
2025-01-13,15:30,Ratnapark,97,37.8,Low,Cloudy
2025-02-19,11:15,Maharajgunj,47,14.3,Low,Clear
2025-01-03,9:45,Maharajgunj,258,6.0,Medium,Clear
2025-05-03,9:00,Baneshwor,98,35.9,Low,Cloudy
2025-04-26,13:00,Baneshwor,52,35.0,Medium,Cloudy
2025-03-05,10:45,Koteshwor,158,34.2,Low,Cloudy
2025-03-03,14:00,Chabahil,907,34.8,High,Fog
2025-03-14,13:00,Ratnapark,105,34.6,Low,Clear
2025-01-22,13:00,Chabahil,49,32.5,High,Rain
2025-01-22,10:00,Baneshwor,95,42.6,Low,Cloudy
2025-03-17,8:45,Koteshwor,103,57.4,Low,Fog
2025-01-08,8:45,Chabahil,45,36.2,High,Cloudy
2025-01-13,14:15,Kalanki,852,20.6,High,Rain
2025-04-01,14:30,Maharajgunj,220,32.5,High,Rain
2025-01-04,11:00,Kalanki,490,38.4,Low,Cloudy
2025-01-22,15:45,Koteshwor,578,34.7,Low,Rain
2025-05-03,10:00,Bhaktapur,99,33.0,Medium,Fog
2025-02-23,13:00,Koteshwor,356,36.5,Medium,Rain
2025-01-30,15:00,Maharajgunj,51,34.1,High,Clear
2025-03-26,11:00,Maharajgunj,667,10.8,Medium,Clear
2025-01-20,9:45,Baneshwor,52,42.2,Low,Cloudy
2025-01-21,13:15,Chabahil,103,5.4,Low,Clear
2025-01-29,12:30,Lalitpur,50,36.4,High,Cloudy
2025-04-04,14:00,Chabahil,55,34.4,Low,Fog
2025-01-29,11:30,Koteshwor,363,47.1,Low,Clear
2025-04-17,13:00,Maharajgunj,102,36.1,Medium,Fog
2025-03-29,11:15,Baneshwor,103,32.6,Low,Rain
2025-04-10,12:00,Baneshwor,678,32.7,High,Fog
2025-03-18,13:15,Kalanki,98,37.4,High,Fog
2025-01-04,8:15,Chabahil,103,32.6,High,Cloudy
2025-01-09,13:15,Maharajgunj,488,30.4,Medium,Rain
2025-05-03,13:15,Maharajgunj,99,36.2,High,Rain
2025-03-04,8:30,Ratnapark,218,21.4,High,Cloudy
2025-04-30,13:45,Koteshwor,95,36.6,Medium,Fog
2025-01-25,13:15,Bhaktapur,96,20.4,High,Fog
2025-01-30,11:45,Bhaktapur,104,9.5,Medium,Cloudy
2025-03-10,15:30,Lalitpur,47,33.5,High,Rain
2025-01-20,12:45,Bhaktapur,102,38.0,Low,Clear
2025-03-28,9:30,Bhaktapur,100,32.0,High,Rain
2025-01-23,10:00,Maharajgunj,845,35.9,Medium,Cloudy
2025-01-21,10:15,Bhaktapur,55,36.3,High,Cloudy
2025-02-22,15:00,Kalanki,99,33.5,High,Cloudy
2025-05-02,13:00,Koteshwor,45,33.0,Low,Clear
2025-04-13,10:30,Maharajgunj,105,37.0,High,Rain
2025-03-25,11:00,Maharajgunj,666,9.0,Medium,Clear
2025-01-24,15:30,Bhaktapur,672,33.8,Low,Fog
2025-03-07,13:30,Lalitpur,382,36.8,Low,Clear
2025-01-05,12:30,Ratnapark,96,35.1,Low,Clear
2025-01-23,9:30,Baneshwor,98,31.4,Low,Clear
2025-02-22,13:15,Chabahil,258,38.5,Medium,Cloudy
2025-02-16,8:30,Maharajgunj,474,33.9,Low,Rain
2025-03-24,12:00,Lalitpur,104,34.2,Low,Rain
2025-03-04,14:45,Koteshwor,101,35.5,High,Cloudy
2025-02-17,10:00,Kalanki,52,17.3,Medium,Rain
2025-04-18,10:15,Chabahil,47,38.9,Medium,Rain
2025-02-16,11:45,Baneshwor,100,43.7,High,Fog
2025-03-04,15:30,Kalanki,54,36.7,High,Clear
2025-03-28,13:45,Baneshwor,744,36.5,Low,Rain
2025-03-10,14:30,Kalanki,45,34.7,Medium,Clear
2025-02-13,15:00,Lalitpur,100,36.6,Medium,Fog
2025-01-29,9:00,Baneshwor,644,36.9,Medium,Rain
2025-02-08,9:15,Lalitpur,960,32.2,Low,Cloudy
2025-01-19,14:00,Koteshwor,97,38.5,Low,Clear
2025-04-15,11:30,Lalitpur,97,0.0,Medium,Cloudy
2025-01-09,8:15,Chabahil,104,20.7,High,Rain
2025-02-04,15:15,Ratnapark,105,34.5,High,Rain
2025-02-25,13:30,Maharajgunj,105,26.8,Medium,Fog
2025-04-14,15:15,Bhaktapur,54,34.4,Medium,Rain
2025-02-28,11:30,Baneshwor,993,48.9,Low,Fog
2025-04-27,14:15,Bhaktapur,52,18.9,Low,Clear
2025-01-22,13:15,Maharajgunj,99,3.4,Medium,Rain
2025-01-23,12:30,Kalanki,98,32.6,Medium,Rain
2025-01-12,15:00,Kalanki,53,34.2,High,Rain
2025-04-05,8:30,Baneshwor,347,51.7,Low,Fog
2025-04-23,10:30,Baneshwor,95,35.1,High,Clear
2025-03-09,11:45,Bhaktapur,46,23.9,Low,Clear
2025-01-06,8:45,Chabahil,52,36.5,High,Cloudy
2025-01-18,15:45,Kalanki,401,33.7,High,Clear
2025-03-01,9:00,Baneshwor,101,35.1,High,Fog
2025-01-24,13:15,Kalanki,95,54.3,Medium,Clear
2025-03-29,9:30,Bhaktapur,104,33.7,High,Rain
2025-04-08,8:00,Baneshwor,105,44.0,Low,Rain
2025-02-01,9:45,Kalanki,105,13.0,Low,Fog
2025-03-24,12:00,Ratnapark,47,11.7,Low,Cloudy
2025-01-07,11:45,Maharajgunj,104,45.8,High,Fog
2025-03-29,13:15,Maharajgunj,46,38.1,Low,Clear
2025-03-06,9:15,Ratnapark,46,34.2,Low,Cloudy
2025-03-03,13:30,Koteshwor,771,55.8,Low,Rain
2025-04-18,12:45,Maharajgunj,748,38.7,Low,Rain
2025-04-28,9:00,Maharajgunj,98,32.0,Low,Fog
2025-02-19,12:45,Ratnapark,101,32.8,High,Cloudy
2025-05-05,10:00,Bhaktapur,104,33.0,Medium,Fog
2025-01-01,8:15,Maharajgunj,54,41.1,High,Unknown
2025-02-21,10:45,Lalitpur,46,35.6,Medium,Rain
2025-02-12,11:00,Maharajgunj,47,25.9,High,Clear
2025-01-27,11:15,Ratnapark,327,23.1,High,Cloudy
2025-03-08,15:45,Bhaktapur,50,47.8,Low,Fog
2025-01-26,12:30,Maharajgunj,47,35.0,Medium,Fog
2025-03-09,10:45,Chabahil,55,31.9,High,Clear
2025-02-18,14:00,Ratnapark,49,38.0,Low,Fog
2025-02-20,15:00,Lalitpur,48,34.1,High,Fog
2025-04-16,14:30,Baneshwor,47,31.0,Low,Cloudy
2025-05-02,11:15,Bhaktapur,102,34.6,Low,Clear
2025-05-02,9:45,Bhaktapur,104,33.7,High,Fog
2025-01-14,9:30,Ratnapark,47,40.4,High,Fog
2025-01-16,11:45,Baneshwor,679,48.2,High,Cloudy
2025-01-08,11:45,Maharajgunj,101,47.1,High,Fog
2025-03-14,10:45,Kalanki,806,36.0,Low,Clear
2025-04-01,11:15,Bhaktapur,287,0.0,High,Cloudy
2025-03-31,10:15,Ratnapark,577,35.8,High,Rain
2025-01-21,13:15,Kalanki,104,55.1,Medium,Clear
2025-04-17,12:45,Maharajgunj,754,35.4,Low,Rain
2025-04-17,15:45,Baneshwor,98,32.9,Low,Fog
2025-01-22,12:45,Ratnapark,51,32.6,Low,Cloudy
2025-01-11,13:45,Bhaktapur,96,18.4,Medium,Fog
2025-04-26,9:15,Ratnapark,816,19.8,Low,Fog
2025-01-28,10:15,Koteshwor,101,34.0,High,Cloudy
2025-01-28,9:30,Baneshwor,51,36.8,Medium,Rain
2025-04-12,9:00,Chabahil,54,33.6,High,Fog
2025-02-02,12:45,Ratnapark,170,55.9,High,Fog
2025-03-28,14:15,Lalitpur,45,33.6,Medium,Fog
2025-01-29,11:15,Maharajgunj,97,37.2,Low,Cloudy
2025-03-30,12:00,Maharajgunj,592,34.0,Low,Clear
